"tramchamploo/buffer-slayer","","1.20","1.7","1.7","io.github.tramchamploo.bufferslayer.AbstractReporterBenchmark.no_contention_report","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","io.github.tramchamploo.bufferslayer.AbstractReporterBenchmark.InMemoryReporterMetricsAsCounters","1","false","false","false","false","false","","","0","0","","true","c6da6e547d57825786aeaed9f068705e5bfe53093580f20352cec160ad28130d"
"tramchamploo/buffer-slayer","","1.20","1.7","1.7","io.github.tramchamploo.bufferslayer.AbstractReporterBenchmark.mild_contention_report","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","io.github.tramchamploo.bufferslayer.AbstractReporterBenchmark.InMemoryReporterMetricsAsCounters","1","false","false","false","false","false","","","0","0","","true","36a06bc764e70f8d8e2f311e024bff3ee207ec7d3294ad2cc778fa6db32b5e4a"
"tramchamploo/buffer-slayer","","1.20","1.7","1.7","io.github.tramchamploo.bufferslayer.AbstractReporterBenchmark.high_contention_report","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","io.github.tramchamploo.bufferslayer.AbstractReporterBenchmark.InMemoryReporterMetricsAsCounters","1","false","false","false","false","false","","","0","0","","true","3b5d23566006b5f8a84925821db0e6823521873cc70146eb5ad86466d54df08a"
"tramchamploo/buffer-slayer","","1.20","1.7","1.7","io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark.no_contention_offer","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark.OfferCounters&io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark.Factory","2","false","false","false","false","false","","","0","0","","true","24fa40dbb75b948164eb028ce85d789ef5cce04eced25b1a23e3cbe79f0059a8"
"tramchamploo/buffer-slayer","","1.20","1.7","1.7","io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark.no_contention_drain","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark.DrainCounters&io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark.ConsumerMarker","2","false","false","false","false","false","","","0","0","","true","bff5169b71a3b260bce90c2d047d1f52eea7d8cb9f04473a71e70c0c9a4c1cfc"
"tramchamploo/buffer-slayer","","1.20","1.7","1.7","io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark.mild_contention_offer","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark.OfferCounters&io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark.Factory","2","false","false","false","false","false","","","0","0","","true","6b0873dc3d98dc36d370d92b0812073b6e98eed68e51a052382e1ecf35612486"
"tramchamploo/buffer-slayer","","1.20","1.7","1.7","io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark.mild_contention_drain","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark.DrainCounters&io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark.ConsumerMarker","2","false","false","false","false","false","","","0","0","","true","b3dc5fd8e41b12659775bfd3a32bd8125454653ef046d822e10c9f18a51a0029"
"tramchamploo/buffer-slayer","","1.20","1.7","1.7","io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark.high_contention_offer","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark.OfferCounters&io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark.Factory","2","false","false","false","false","false","","","0","0","","true","90b81a65ab83ca3e5b5627a451400c1be95ca772135950025ce4ea9f3ca216a3"
"tramchamploo/buffer-slayer","","1.20","1.7","1.7","io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark.high_contention_drain","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark.DrainCounters&io.github.tramchamploo.bufferslayer.AbstractSizeBoundedQueueBenchmark.ConsumerMarker","2","false","false","false","false","false","","","0","0","","true","4156ab5eb15fc5876a0f7bee130092b3bdaa9ac860a637ae6c3cad53898d004c"
"tramchamploo/buffer-slayer","","1.20","1.7","1.7","io.github.tramchamploo.bufferslayer.AbstractBatchJdbcTemplateBenchmark.no_contention_batched_insert","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","io.github.tramchamploo.bufferslayer.AbstractBatchJdbcTemplateBenchmark.Lagging&io.github.tramchamploo.bufferslayer.AbstractBatchJdbcTemplateBenchmark.AtomicLongCounter","2","false","false","false","false","false","","","0","0","","true","dbd45676427e3aeda14a3fc1367f1720e6ed762ea2e1a986e916e1371557c4ba"
